Name,Accuracy,Functions,Packages,Runtime,Functions_by_users
xuhuiz0918-initial-eda-and-lm-on-titanic-dataset,0.761,"['filter', 'as.factor', 'c', 'factor', 'ifelse', 'is.na', 'levels', 'library', 'max', 'min', 'round', 'sum', 'summary', 'system', 'glimpse', 'mutate', 'select', 'aes', 'facet_grid', 'geom_bar', 'geom_density', 'geom_histogram', 'ggplot', 'ggtitle', 'scale_fill_discrete', 'scale_x_discrete', 'xlab', 'ylab', 'theme_few', 'lm', 'predict', 'read.csv', 'write.csv']","['ggplot2', 'readr', 'dplyr', 'ggthemes', 'base']",1.80184006690979,"['min', 'glimpse', 'is.na', 'levels', 'theme_few', 'scale_fill_discrete', 'lm', 'as.factor', 'summary', 'filter', 'round', 'geom_histogram', 'xlab', 'factor', 'max', 'geom_bar', 'read.csv', 'scale_x_discrete', 'c', 'aes', 'ylab', 'mutate', 'ifelse', 'sum', 'predict', 'write.csv', 'facet_grid', 'ggtitle', 'ggplot', 'geom_density', 'library', 'select', 'system']"
jmercer187-fork-of-titanic2,0.749,"['as.character', 'as.factor', 'c', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'paste', 'rbind', 'sapply', 'set.seed', 'strsplit', 'system', 'randomForest', 'rpart', 'median', 'predict', 'read.csv', 'write.csv']","['ggplot2', 'readr', 'rpart', 'party', 'randomForest', 'base']",5.95377016067505,"['median', 'as.character', 'is.na', 'rpart', 'as.factor', 'sapply', 'set.seed', 'gsub', 'factor', 'read.csv', 'randomForest', 'c', 'rbind', 'paste', 'predict', 'write.csv', 'data.frame', 'strsplit', 'library', 'system']"
ianwells-titanic-simple-rf-with-name-and-age-features,0.766,"['missmap', 'as.character', 'as.factor', 'c', 'data.frame', 'factor', 'is.na', 'library', 'log', 'matrix', 'mean', 'names', 'nrow', 'pmax', 'sapply', 'confusionMatrix', 'coalesce', 'group_by', 'inner_join', 'left_join', 'sample_frac', 'select', 'summarise', 'randomForest', 'varImpPlot', 'na.omit', 'predict', 'str_split', 'read.csv', 'write.table']","['Amelia', 'dplyr', 'stringr', 'randomForest', 'caret', 'base']",2.2980711460113503,"['summarise', 'nrow', 'mean', 'str_split', 'as.character', 'is.na', 'names', 'confusionMatrix', 'log', 'na.omit', 'as.factor', 'left_join', 'coalesce', 'sapply', 'varImpPlot', 'missmap', 'factor', 'matrix', 'sample_frac', 'read.csv', 'randomForest', 'group_by', 'c', 'inner_join', 'predict', 'pmax', 'data.frame', 'write.table', 'library', 'select']"
rboimistruk-titanic-survivals-analysis,0.766,"['missmap', 'as.data.frame', 'as.factor', 'as.numeric', 'c', 'cbind', 'colnames', 'data.frame', 'factor', 'grepl', 'gsub', 'ifelse', 'is.na', 'library', 'list', 'mean', 'round', 'set.seed', 'summary', 'confusionMatrix', 'createDataPartition', 'resamples', 'train', 'trainControl', 'bind_rows', 'group_by', 'summarise', 'aes', 'element_text', 'facet_grid', 'geom_bar', 'geom_histogram', 'ggplot', 'ggtitle', 'labs', 'scale_fill_discrete', 'stat_function', 'theme', 'grid.arrange', 'kable', 'dotplot', 'randomForest', 'predict', 'sd', 'head', 'read.csv', 'str', 'tail', 'write.csv']","['ggplot2', 'knitr', 'dplyr', 'gridExtra', 'Amelia', 'caret', 'randomForest', 'base']",35.529687881469705,"['summarise', 'labs', 'list', 'mean', 'dotplot', 'element_text', 'theme', 'is.na', 'resamples', 'confusionMatrix', 'scale_fill_discrete', 'as.factor', 'summary', 'round', 'kable', 'geom_histogram', 'str', 'set.seed', 'gsub', 'missmap', 'factor', 'colnames', 'geom_bar', 'grid.arrange', 'sd', 'read.csv', 'randomForest', 'as.data.frame', 'group_by', 'train', 'c', 'aes', 'tail', 'as.numeric', 'ifelse', 'createDataPartition', 'predict', 'write.csv', 'bind_rows', 'ggtitle', 'data.frame', 'grepl', 'ggplot', 'head', 'stat_function', 'library', 'trainControl', 'cbind', 'facet_grid']"
sawajid-titanic-test,0.648,"['data.frame', 'library', 'rep', 'summary', 'read.csv', 'write.csv']","['randomForest', 'base']",0.266913175582886,"['write.csv', 'data.frame', 'read.csv', 'summary', 'library', 'rep']"
meggles-titanic-svm-submission-1-0,0.756,"['predict', 'filter', 'as.matrix', 'mean', 'cbind', 'discretize', 'as.character', 'as.data.frame', 'as.numeric', 'c', 'gsub', 'ifelse', 'is.na', 'library', 'names', 'nchar', 'options', 'mutate', 'select', 'svm', 'complete', 'mice', 'randomForest', 'read_csv', 'model.matrix', 'str_detect', 'str_locate', 'str_sub', 'write.csv', 'xgboost']","['ggplot2', 'caret', 'readr', 'dplyr', 'mice', 'stringr', 'arules', 'corrplot', 'randomForest', 'e1071', 'xgboost', 'base']",3.1494159698486297,"['complete', 'mean', 'discretize', 'nchar', 'svm', 'as.character', 'is.na', 'names', 'options', 'xgboost', 'filter', 'mice', 'as.matrix', 'gsub', 'str_detect', 'model.matrix', 'str_locate', 'randomForest', 'as.data.frame', 'read_csv', 'c', 'mutate', 'as.numeric', 'ifelse', 'predict', 'write.csv', 'str_sub', 'library', 'cbind', 'select']"
nashyegi-who-all-survived-the-titanic,0.773,"['grid.layout', 'grid.newpage', 'multiplot', 'pushViewport', 'viewport', 'as.data.frame', 'as.integer', 'c', 'ceiling', 'data.frame', 'factor', 'is.na', 'is.null', 'length', 'levels', 'library', 'list', 'matrix', 'mean', 'names', 'ncol', 'nrow', 'print', 'rbind', 'rep', 'sample', 'seq', 'set.seed', 'substr', 'sum', 'system', 'table', 'which', 'aes', 'geom_bar', 'geom_histogram', 'ggplot', 'randomForest', 'na.omit', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['ggplot2', 'readr', 'randomForest', 'base']",1.93133497238159,"['nrow', 'list', 'mean', 'which', 'is.na', 'levels', 'names', 'print', 'ncol', 'na.omit', 'rep', 'geom_histogram', 'str', 'set.seed', 'factor', 'as.integer', 'matrix', 'geom_bar', 'length', 'read.csv', 'table', 'randomForest', 'as.data.frame', 'c', 'aes', 'rbind', 'is.null', 'sample', 'sum', 'predict', 'write.csv', 'seq', 'data.frame', 'ggplot', 'head', 'substr', 'user defined', 'ceiling', 'library', 'system']"
bubblride-titanic-e1071-c-svc-five-features,0.663,"['as.factor', 'ifelse', 'is.na', 'library', 'list.files', 'log', 'options', 'set.seed', 'unname', 'which.max', 'confusionMatrix', 'createDataPartition', 'mutate', 'select', 'svm', 'predict', 'head', 'read.csv', 'str', 'write.csv']","['e1071', 'caret', 'tidyverse', 'base']",2.5577638149261497,"['which.max', 'svm', 'is.na', 'confusionMatrix', 'options', 'log', 'as.factor', 'str', 'set.seed', 'read.csv', 'mutate', 'ifelse', 'createDataPartition', 'predict', 'write.csv', 'list.files', 'unname', 'head', 'library', 'select']"
amuthand-a-titanic-unpredicted-disaster-predicted,0.766,"['as.factor', 'c', 'colnames', 'data.frame', 'factor', 'getwd', 'gsub', 'ifelse', 'is.na', 'library', 'paste', 'prop.table', 'round', 'row.names', 'set.seed', 'summary', 'table', 'bind_rows', 'aes', 'coord_flip', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_hline', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'theme_grey', 'theme_base', 'theme_few', 'hist', 'legend', 'par', 'plot', 'complete', 'mice', 'importance', 'randomForest', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['dplyr', 'ggplot2', 'ggthemes', 'randomForest', 'mice', 'base']",4.13554692268372,"['labs', 'complete', 'median', 'coord_flip', 'is.na', 'scale_x_continuous', 'geom_boxplot', 'prop.table', 'theme_few', 'theme_base', 'as.factor', 'summary', 'round', 'mice', 'importance', 'hist', 'str', 'geom_hline', 'set.seed', 'gsub', 'factor', 'colnames', 'geom_bar', 'read.csv', 'table', 'par', 'randomForest', 'getwd', 'row.names', 'c', 'aes', 'theme_grey', 'paste', 'ifelse', 'geom_vline', 'plot', 'legend', 'predict', 'reorder', 'write.csv', 'bind_rows', 'data.frame', 'ggplot', 'geom_density', 'library']"
tosnaldo10-titanic-challange,0.754,"['as.character', 'as.factor', 'c', 'colnames', 'colSums', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'paste0', 'rbind', 'rep', 'round', 'row.names', 'set.seed', 'table', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'geom_bar', 'geom_text', 'ggplot', 'ggtitle', 'labs', 'xlab', 'ylab', 'theme_few', 'legend', 'mosaicplot', 'plot', 'importance', 'randomForest', 'predict', 'reorder', 'head', 'read.csv', 'str', 'write.csv']","['ggplot2', 'caret', 'dplyr', 'rpart', 'rpart.plot', 'car', 'e1071', 'randomForest', 'ggthemes', 'base']",3.2639632225036603,"['labs', 'geom_text', 'coord_flip', 'as.character', 'dense_rank', 'is.na', 'colSums', 'theme_few', 'as.factor', 'round', 'rep', 'mosaicplot', 'importance', 'str', 'desc', 'set.seed', 'gsub', 'xlab', 'factor', 'colnames', 'geom_bar', 'read.csv', 'paste0', 'table', 'randomForest', 'row.names', 'c', 'aes', 'ylab', 'mutate', 'rbind', 'reorder', 'plot', 'predict', 'legend', 'write.csv', 'ggtitle', 'data.frame', 'ggplot', 'head', 'library']"
youhe2482-titanic-a-very-first-step,0.766,"['as.factor', 'c', 'cbind', 'data.frame', 'is.na', 'library', 'mean', 'print', 'sapply', 'sum', 'corrplot', 'bind_rows', 'aes', 'facet_grid', 'geom_boxplot', 'geom_hline', 'ggplot', 'randomForest', 'cor', 'predict', 'read.csv', 'write.csv']","['ggplot2', 'readr', 'dplyr', 'corrplot', 'randomForest', 'base']",2.3143119812011697,"['mean', 'cor', 'is.na', 'corrplot', 'geom_boxplot', 'print', 'as.factor', 'sapply', 'geom_hline', 'read.csv', 'randomForest', 'c', 'aes', 'sum', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'ggplot', 'library', 'cbind', 'facet_grid']"
preritsaxena-fork-of-ml-basics-on-titanic-data,0.763,"['plot', 'write_to_file', 'as.factor', 'c', 'colnames', 'colSums', 'data.frame', 'is.na', 'levels', 'library', 'names', 'paste', 'set.seed', 'sort', 'sum', 'summary', 'table', 'confusionMatrix', 'sample.split', 'centralImputation', 'hist', 'md.pattern', 'importance', 'randomForest', 'plotcp', 'rpart', 'rpart.control', 'prp', 'predict', 'read.table', 'str', 'write.csv', 'aggr']","['tidyverse', 'dplyr', 'mice', 'VIM', 'DMwR', 'caTools', 'DMwR', 'rpart', 'rpart.plot', 'caret', 'randomForest', 'caret', 'base']",3.7893891334533705,"['md.pattern', 'is.na', 'levels', 'colSums', 'centralImputation', 'sort', 'names', 'confusionMatrix', 'rpart.control', 'plotcp', 'rpart', 'as.factor', 'summary', 'importance', 'hist', 'str', 'set.seed', 'prp', 'colnames', 'aggr', 'table', 'randomForest', 'c', 'paste', 'plot', 'sum', 'predict', 'write.csv', 'data.frame', 'read.table', 'user defined', 'library', 'sample.split']"
cdeotte-titanic-deep-net-0-82296,0.787,"['abs', 'c', 'cat', 'data.frame', 'ifelse', 'is.na', 'library', 'mean', 'rbind', 'regexpr', 'rep', 'row.names', 'sample', 'set.seed', 'sprintf', 'substring', 'sum', 'which', 'plot', 'compute', 'neuralnet', 'rpart', 'as.formula', 'ave', 'predict', 'head', 'read.csv', 'write.csv']","['rpart', 'neuralnet', 'base']",51.6337149143219,"['sprintf', 'mean', 'as.formula', 'which', 'cat', 'ave', 'is.na', 'rpart', 'compute', 'rep', 'set.seed', 'neuralnet', 'read.csv', 'substring', 'row.names', 'abs', 'c', 'rbind', 'sample', 'ifelse', 'sum', 'plot', 'predict', 'write.csv', 'regexpr', 'data.frame', 'head', 'library']"
shashankseth-basic-eda-and-ml-on-titanic-dataset,0.749,"['filter', 'remove_outliers', 'as.factor', 'c', 'data.frame', 'factor', 'ifelse', 'is.na', 'lapply', 'length', 'library', 'mean', 'nrow', 'prop.table', 'sample', 'set.seed', 'sum', 'summary', 'table', 'unique', 'bind_rows', 'aes', 'geom_bar', 'geom_boxplot', 'ggplot', 'boxplot', 'glm', 'IQR', 'predict', 'quantile', 'read.csv', 'str', 'write.csv']","['ggplot2', 'readr', 'dplyr', 'base']",1.53606295585632,"['nrow', 'mean', 'lapply', 'IQR', 'is.na', 'glm', 'geom_boxplot', 'prop.table', 'as.factor', 'summary', 'filter', 'str', 'boxplot', 'set.seed', 'factor', 'unique', 'geom_bar', 'length', 'read.csv', 'table', 'c', 'aes', 'sample', 'ifelse', 'sum', 'predict', 'write.csv', 'quantile', 'bind_rows', 'data.frame', 'ggplot', 'user defined', 'library']"
alfonzo-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",25.913869142532302,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
alamgirm-predicting-survival-on-titanic-dataset,0.727,"['as.character', 'attributes', 'c', 'character', 'data.frame', 'factor', 'ifelse', 'lapply', 'length', 'library', 'nrow', 'print', 'regexpr', 'regmatches', 'sample', 'seq_len', 'set.seed', 'sort', 'sub', 'system', 'table', 'trimws', 'unique', 'unlist', 'svm', 'plot', 'complete', 'mice', 'importance', 'randomForest', 'predict', 'read.csv', 'write.csv']","['ggplot2', 'readr', 'mice', 'e1071', 'randomForest', 'base']",3.16960501670837,"['nrow', 'unlist', 'complete', 'lapply', 'svm', 'as.character', 'sub', 'sort', 'print', 'mice', 'importance', 'seq_len', 'set.seed', 'factor', 'unique', 'character', 'length', 'read.csv', 'table', 'randomForest', 'regmatches', 'c', 'sample', 'ifelse', 'plot', 'predict', 'write.csv', 'regexpr', 'data.frame', 'attributes', 'library', 'trimws', 'system']"
supriya675-titanic-prediction-simplified-for-beginners,0.77,"['as.data.frame', 'as.factor', 'c', 'colnames', 'is.na', 'library', 'nrow', 'rbind', 'sapply', 'set.seed', 'sum', 'table', 'legend', 'plot', 'randomForest', 'as.formula', 'lm', 'median', 'predict', 'head', 'read.csv', 'str', 'tail', 'write.csv']","['randomForest', 'base']",1.0033640861511202,"['nrow', 'as.formula', 'median', 'is.na', 'lm', 'as.factor', 'sapply', 'str', 'set.seed', 'colnames', 'read.csv', 'table', 'randomForest', 'as.data.frame', 'c', 'tail', 'rbind', 'sum', 'plot', 'legend', 'predict', 'write.csv', 'head', 'library']"
datascikrid-exploring-survival-on-the-titanic,0.744,"['filter', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'facet_grid', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_histogram', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",30.3283059597015,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'sapply', 'round', 'geom_histogram', 'hist', 'mosaicplot', 'geom_hline', 'desc', 'set.seed', 'gsub', 'mice', 'factor', 'colnames', 'importance', 'geom_bar', 'read.csv', 'paste0', 'table', 'par', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library', 'facet_grid']"
lucasguarisco-exploring-survival-on-the-titanic,0.742,"['filter', 'apply', 'as.factor', 'c', 'cat', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'lapply', 'library', 'names', 'nlevels', 'paste', 'paste0', 'return', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'table', 'bind_rows', 'dense_rank', 'desc', 'mutate', 'aes', 'coord_flip', 'geom_bar', 'geom_boxplot', 'geom_density', 'geom_hline', 'geom_text', 'geom_vline', 'ggplot', 'labs', 'scale_x_continuous', 'scale_y_continuous', 'theme_few', 'hist', 'legend', 'mosaicplot', 'par', 'plot', 'complete', 'md.pattern', 'mice', 'importance', 'randomForest', 'dollar_format', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['ggplot2', 'ggthemes', 'scales', 'dplyr', 'mice', 'randomForest', 'base']",23.696639060974103,"['labs', 'complete', 'geom_text', 'median', 'lapply', 'md.pattern', 'coord_flip', 'cat', 'dense_rank', 'str', 'is.na', 'names', 'geom_boxplot', 'scale_x_continuous', 'theme_few', 'as.factor', 'filter', 'round', 'sapply', 'mosaicplot', 'hist', 'mice', 'geom_hline', 'desc', 'set.seed', 'gsub', 'importance', 'factor', 'colnames', 'geom_bar', 'apply', 'read.csv', 'paste0', 'table', 'par', 'return', 'randomForest', 'scale_y_continuous', 'row.names', 'c', 'aes', 'mutate', 'paste', 'geom_vline', 'sum', 'plot', 'legend', 'dollar_format', 'predict', 'reorder', 'bind_rows', 'write.csv', 'data.frame', 'nlevels', 'strsplit', 'ggplot', 'geom_density', 'library']"
ljfernando-titanicsurvival,0.778,"['as.character', 'attach', 'c', 'data.frame', 'factor', 'ifelse', 'is.na', 'length', 'levels', 'library', 'log', 'mean', 'nrow', 'paste', 'print', 'rep', 'sample', 'set.seed', 'sqrt', 'strsplit', 'substr', 'table', 'trimws', 'which', 'barplot', 'par', 'plot', 'dev.off', 'randomForest', 'cor', 'density', 'glm', 'predict', 'var', 'head', 'read.csv', 'write.csv']","['randomForest', 'base']",8.384755849838259,"['nrow', 'dev.off', 'mean', 'which', 'as.character', 'cor', 'density', 'is.na', 'levels', 'glm', 'attach', 'print', 'log', 'rep', 'set.seed', 'barplot', 'factor', 'length', 'read.csv', 'table', 'par', 'randomForest', 'c', 'sample', 'paste', 'ifelse', 'plot', 'predict', 'var', 'write.csv', 'sqrt', 'data.frame', 'strsplit', 'head', 'substr', 'library', 'trimws']"
delasupreme-titanic-data-analysis-rf-prediction-0-81818,0.763,"['aes', 'bind_rows', 'coord_flip', 'corrplot', 'dense_rank', 'desc', 'dollar_format', 'element_blank', 'facet_grid', 'facet_wrap', 'geom_bar', 'geom_density', 'geom_histogram', 'geom_jitter', 'geom_text', 'geom_vline', 'ggplot', 'ggtitle', 'labs', 'mutate', 'revalue', 'scale_fill_discrete', 'scale_x_continuous', 'theme', 'theme_few', 'xlab', 'ylab', 'apply', 'as.integer', 'as.numeric', 'c', 'colnames', 'data.frame', 'factor', 'gsub', 'is.na', 'library', 'list', 'mean', 'paste0', 'print', 'rep', 'round', 'row.names', 'sapply', 'set.seed', 'strsplit', 'sum', 'summary', 'suppressMessages', 'table', 'tapply', 'legend', 'mosaicplot', 'plot', 'hcl', 'importance', 'randomForest', 'varImpPlot', 'aggregate', 'cor', 'median', 'predict', 'reorder', 'read.csv', 'str', 'write.csv']","['randomForest', 'base']",4.04074788093567,"['list', 'mean', 'median', 'hcl', 'cor', 'is.na', 'print', 'summary', 'sapply', 'round', 'rep', 'mosaicplot', 'importance', 'varImpPlot', 'str', 'set.seed', 'gsub', 'factor', 'as.integer', 'colnames', 'aggregate', 'apply', 'read.csv', 'paste0', 'suppressMessages', 'table', 'randomForest', 'row.names', 'c', 'as.numeric', 'sum', 'plot', 'legend', 'predict', 'reorder', 'write.csv', 'data.frame', 'strsplit', 'tapply', 'user defined', 'library']"
redroy44-tidy-titanic-script,0.77,"['filter', 'complete', 'as.character', 'as.factor', 'attr', 'c', 'data.frame', 'expand.grid', 'ifelse', 'is.na', 'levels', 'library', 'print', 'round', 'set.seed', 'sum', 'unique', 'confusionMatrix', 'createDataPartition', 'train', 'trainControl', 'bind_rows', 'funs', 'group_by', 'mutate', 'n', 'select', 'slice', 'summarise_each', 'summarize', 'fct_collapse', 'fct_recode', 'ggplot', 'mice', 'read_csv', 'predict', 'str_trim', 'separate', 'write.csv']","['tidyverse', 'forcats', 'stringr', 'caret', 'mice', 'doMC', 'base']",1.4328689177831,"['fct_recode', 'complete', 'str_trim', 'as.character', 'separate', 'is.na', 'levels', 'fct_collapse', 'confusionMatrix', 'print', 'expand.grid', 'as.factor', 'filter', 'round', 'n', 'mice', 'set.seed', 'unique', 'summarize', 'attr', 'summarise_each', 'read_csv', 'group_by', 'train', 'c', 'mutate', 'ifelse', 'sum', 'createDataPartition', 'funs', 'slice', 'predict', 'write.csv', 'bind_rows', 'data.frame', 'ggplot', 'library', 'trainControl', 'select']"
